date,origin,destination,vessel_type,freight_rate,currency,unit,route_distance,bunker_price,tonnage
2021-02-27,Mozambique,Paradip,Capesize,36.13,USD,MT,5796.610658941494,747.81,101381.89
2021-02-27,Mozambique,Paradip,Capesize,36.11,USD,MT,5804.278823701303,741.36,147786.61
2021-02-27,Mozambique,Paradip,Panamax,49.43,USD,MT,9847.468696084608,559.6,86716.26
2021-02-27,Russia,Paradip,Capesize,39.37,USD,MT,7297.588871519062,736.57,73089.16
2021-02-28,Indonesia,Paradip,Panamax,53.74,USD,MT,9558.241394602785,725.53,137372.53
2021-02-28,Indonesia,Paradip,Panamax,50.22,USD,MT,6337.25903073302,402.95,79882.54
2021-02-28,Mozambique,Paradip,Supramax,63.7,USD,MT,5825.605071347023,667.72,76774.54
2021-02-28,Russia,Paradip,Panamax,47.36,USD,MT,9728.560272978542,613.75,70389.35
2021-02-28,US,Paradip,Capesize,36.66,USD,MT,4173.287886167023,682.06,92385.81
2021-03-01,Indonesia,Paradip,Supramax,61.34,USD,MT,5696.155593520862,644.15,76753.18
2021-03-01,Russia,Paradip,Panamax,51.15,USD,MT,6147.556072123474,623.83,68374.11
2021-03-01,US,Paradip,Capesize,32.25,USD,MT,6860.280812917936,688.22,129495.34
2021-03-01,US,Paradip,Panamax,45.41,USD,MT,3345.2066602725727,711.85,63933.54
2021-03-01,US,Paradip,Supramax,58.2,USD,MT,4208.385993427613,578.61,55537.55
2021-03-02,Indonesia,Paradip,Supramax,57.43,USD,MT,9675.4416950229,673.78,61643.49
2021-03-02,Indonesia,Paradip,Supramax,59.99,USD,MT,9467.556744813774,439.04,137058.44
2021-03-02,Mozambique,Paradip,Panamax,49.42,USD,MT,8528.97577171884,449.5,65868.92
2021-03-02,US,Paradip,Panamax,41.73,USD,MT,9045.82563701843,591.31,147475.71
2021-03-02,US,Paradip,Supramax,61.62,USD,MT,4153.005173919471,499.59,127492.08
2021-03-03,Indonesia,Paradip,Capesize,43.53,USD,MT,7132.4022833786175,594.18,61602.95
2021-03-03,Russia,Paradip,Supramax,61.28,USD,MT,7369.02344105827,735.7,91810.46
2021-03-03,Russia,Paradip,Supramax,63.79,USD,MT,4049.276060389209,604.36,141425.43
2021-03-03,US,Paradip,Capesize,36.54,USD,MT,7263.287424443879,417.94,141586.91
2021-03-03,US,Paradip,Panamax,51.55,USD,MT,9854.553186831548,463.6,84609.14
2021-03-04,Indonesia,Paradip,Capesize,41.44,USD,MT,7477.403924955576,485.3,78336.05
2021-03-04,Mozambique,Paradip,Capesize,40.42,USD,MT,3278.9895448088296,670.34,78666.35
2021-03-04,Russia,Paradip,Capesize,42.9,USD,MT,4998.718046496216,590.1,145885.03
2021-03-04,Russia,Paradip,Supramax,62.72,USD,MT,3562.535030295064,548.25,135624.53
2021-03-04,US,Paradip,Panamax,51.84,USD,MT,4233.294624312885,645.91,136622.85
2021-03-05,Australia,Paradip,Capesize,38.69,USD,MT,6128.257886785152,710.74,93457.2
2021-03-05,Indonesia,Paradip,Capesize,38.91,USD,MT,3100.8263155935824,654.24,128983.12
2021-03-05,Mozambique,Paradip,Capesize,39.11,USD,MT,6670.517106316898,714.57,108623.12
2021-03-05,Mozambique,Paradip,Capesize,42.08,USD,MT,7171.288362927207,630.59,52316.15
2021-03-05,US,Paradip,Capesize,38.18,USD,MT,6780.392429187235,421.73,108278.29
2021-03-06,Indonesia,Paradip,Capesize,40.38,USD,MT,7906.14965327145,695.05,96004.99
2021-03-06,Mozambique,Paradip,Panamax,47.48,USD,MT,8242.071587142149,475.53,138522.79
2021-03-06,Mozambique,Paradip,Panamax,51.94,USD,MT,5323.556175726591,710.39,71374.23
2021-03-06,Russia,Paradip,Capesize,38.45,USD,MT,5192.884263393074,491.9,98475.06
2021-03-06,US,Paradip,Capesize,39.73,USD,MT,6007.567991984541,464.79,143484.72
2021-03-07,Indonesia,Paradip,Capesize,43.37,USD,MT,3720.726864630162,483.22,69374.11
2021-03-07,Indonesia,Paradip,Panamax,52.12,USD,MT,7388.729030497112,543.22,61531.27
2021-03-07,Mozambique,Paradip,Panamax,53.27,USD,MT,9738.358522020812,465.96,119416.39
2021-03-07,Russia,Paradip,Panamax,44.77,USD,MT,6893.471439626172,410.65,110494.0
2021-03-07,Russia,Paradip,Panamax,48.03,USD,MT,8897.549608680496,573.63,122273.86
2021-03-08,Indonesia,Paradip,Capesize,41.06,USD,MT,9061.733275833576,756.02,94601.84
2021-03-08,Indonesia,Paradip,Panamax,48.84,USD,MT,3720.96854075633,666.0,58333.39
2021-03-08,Mozambique,Paradip,Capesize,39.16,USD,MT,7502.591447848716,510.3,142865.3
2021-03-08,Mozambique,Paradip,Panamax,44.94,USD,MT,8815.210066167292,698.07,54563.82
2021-03-08,US,Paradip,Capesize,34.98,USD,MT,5842.862109673148,481.92,94427.08
2021-03-09,Australia,Paradip,Capesize,36.3,USD,MT,9821.839290416605,688.51,97942.85
2021-03-09,Australia,Paradip,Panamax,45.69,USD,MT,4780.252554473551,639.63,113923.78
2021-03-09,Indonesia,Paradip,Capesize,39.09,USD,MT,7093.577001701156,404.47,52498.6
2021-03-09,Russia,Paradip,Panamax,51.63,USD,MT,7323.412871940404,689.61,72035.11
2021-03-09,US,Paradip,Supramax,62.9,USD,MT,3995.9485088994848,723.4,136926.96
2021-03-10,Australia,Paradip,Capesize,36.95,USD,MT,4006.766432937099,518.49,51874.23
2021-03-10,Australia,Paradip,Panamax,46.92,USD,MT,4472.436480038215,669.25,56669.2
2021-03-10,Mozambique,Paradip,Capesize,41.08,USD,MT,6654.361042753457,614.78,54349.53
2021-03-10,Russia,Paradip,Capesize,43.82,USD,MT,4146.758730449499,562.48,144340.99
2021-03-10,US,Paradip,Panamax,48.96,USD,MT,8968.606694626642,789.8,133152.65
2021-03-11,Indonesia,Paradip,Capesize,39.04,USD,MT,9273.46990261291,739.12,89511.72
2021-03-11,Mozambique,Paradip,Panamax,55.1,USD,MT,9821.207405238889,424.05,57630.84
2021-03-11,Mozambique,Paradip,Supramax,63.73,USD,MT,6611.42228911037,643.15,134839.28
2021-03-11,Russia,Paradip,Supramax,57.21,USD,MT,8328.640090110233,407.75,122220.26
2021-03-11,US,Paradip,Supramax,54.84,USD,MT,3483.69348828842,785.95,58857.47
2021-03-12,Mozambique,Paradip,Capesize,38.68,USD,MT,7117.672037511996,669.92,132513.98
2021-03-12,Mozambique,Paradip,Supramax,57.24,USD,MT,6301.179632088371,526.55,57257.22
2021-03-12,US,Paradip,Supramax,63.62,USD,MT,6099.710866691162,653.04,100182.27
2021-03-12,US,Paradip,Supramax,64.74,USD,MT,3403.188083350807,425.84,74966.71
2021-03-12,US,Paradip,Supramax,57.64,USD,MT,6732.202046373901,780.11,141668.72
2021-03-13,Australia,Paradip,Panamax,45.08,USD,MT,3337.4240939932047,775.55,143157.8
2021-03-13,Russia,Paradip,Panamax,47.93,USD,MT,4784.889844447969,774.69,144928.19
2021-03-13,US,Paradip,Panamax,48.03,USD,MT,6830.236744154441,479.37,65617.19
2021-03-13,US,Paradip,Supramax,58.71,USD,MT,5688.853489835043,728.37,100328.08
2021-03-13,US,Paradip,Supramax,59.74,USD,MT,6752.130304093515,411.98,68705.94
2021-03-14,Australia,Paradip,Panamax,54.48,USD,MT,6513.582448012787,514.97,103335.31
2021-03-14,Australia,Paradip,Supramax,62.68,USD,MT,7432.077029570238,635.69,83100.1
2021-03-14,Russia,Paradip,Capesize,37.97,USD,MT,4447.614421205731,434.22,101125.46
2021-03-14,Russia,Paradip,Panamax,52.9,USD,MT,8960.479832302954,590.02,122334.09
2021-03-14,US,Paradip,Supramax,57.5,USD,MT,8931.34497639729,447.27,127741.59
2021-03-15,Australia,Paradip,Supramax,57.74,USD,MT,8302.751260557634,725.93,92850.68
2021-03-15,Indonesia,Paradip,Capesize,38.86,USD,MT,9627.0227696488,561.08,99716.15
2021-03-15,Indonesia,Paradip,Panamax,50.1,USD,MT,9002.110499169848,649.14,57915.62
2021-03-15,Russia,Paradip,Capesize,40.36,USD,MT,9801.749270703824,522.82,126753.47
2021-03-15,US,Paradip,Capesize,39.8,USD,MT,6475.325936272602,654.05,124981.92
2021-03-16,Australia,Paradip,Capesize,35.91,USD,MT,5149.051040928654,561.06,111255.77
2021-03-16,Australia,Paradip,Capesize,37.83,USD,MT,8139.825241016545,716.13,99222.64
2021-03-16,Indonesia,Paradip,Capesize,36.94,USD,MT,4311.991983865771,482.18,127026.73
2021-03-16,Indonesia,Paradip,Supramax,55.61,USD,MT,8310.071762052707,788.35,86093.62
2021-03-16,Mozambique,Paradip,Supramax,58.19,USD,MT,3884.3692145040927,440.24,77384.19
2021-03-17,Australia,Paradip,Capesize,40.03,USD,MT,3106.199423675196,769.93,124918.24
2021-03-17,Indonesia,Paradip,Panamax,50.16,USD,MT,9849.480298522612,737.63,68210.52
2021-03-17,Indonesia,Paradip,Supramax,60.93,USD,MT,3229.70640781008,502.76,59418.77
2021-03-17,Mozambique,Paradip,Supramax,61.57,USD,MT,6078.182340537387,632.56,122362.99
2021-03-17,Mozambique,Paradip,Supramax,62.96,USD,MT,6826.967450742677,668.35,140091.74
2021-03-18,Australia,Paradip,Panamax,48.67,USD,MT,4287.467428762222,752.76,140223.69
2021-03-18,Australia,Paradip,Supramax,52.94,USD,MT,9350.267290557098,759.28,131797.74
2021-03-18,Indonesia,Paradip,Capesize,42.15,USD,MT,3090.8467331138518,622.53,94521.37
2021-03-18,Mozambique,Paradip,Supramax,57.14,USD,MT,6817.966497586614,513.01,62003.08
2021-03-18,Russia,Paradip,Capesize,42.47,USD,MT,9892.330463185364,732.18,107583.01
2021-03-19,Australia,Paradip,Capesize,33.91,USD,MT,9733.208003841117,581.38,84962.51
2021-03-19,Indonesia,Paradip,Panamax,48.41,USD,MT,7083.424790889234,758.49,130158.94
2021-03-19,Mozambique,Paradip,Capesize,41.56,USD,MT,3330.0346999565054,796.78,77127.12
2021-03-19,Mozambique,Paradip,Capesize,37.25,USD,MT,3460.8674937100354,537.21,107464.99
2021-03-19,US,Paradip,Supramax,59.07,USD,MT,3511.79261976301,590.53,116562.24
2021-03-20,Indonesia,Paradip,Panamax,47.56,USD,MT,8641.968159303487,656.93,135797.11
2021-03-20,Mozambique,Paradip,Capesize,33.51,USD,MT,8811.87702296799,795.97,115056.93
2021-03-20,Russia,Paradip,Capesize,36.94,USD,MT,4261.743246602763,544.19,59002.5
2021-03-20,Russia,Paradip,Panamax,53.31,USD,MT,8653.62686069894,427.58,108338.3
2021-03-20,US,Paradip,Capesize,41.52,USD,MT,5960.189056422792,590.09,148668.18
2021-03-21,Mozambique,Paradip,Panamax,51.43,USD,MT,9012.138359446748,679.71,119109.64
2021-03-21,Mozambique,Paradip,Supramax,58.29,USD,MT,4970.163603619873,619.93,93413.51
2021-03-21,Russia,Paradip,Panamax,50.93,USD,MT,7839.330448394699,598.86,52698.19
2021-03-21,US,Paradip,Capesize,43.99,USD,MT,9693.251246343783,468.63,106413.35
2021-03-21,US,Paradip,Panamax,51.29,USD,MT,7668.457700471903,511.1,122923.11
2021-03-22,Indonesia,Paradip,Capesize,42.36,USD,MT,5155.42242307515,710.81,83638.77
2021-03-22,Mozambique,Paradip,Capesize,41.06,USD,MT,5859.967943537417,433.98,107316.1
2021-03-22,Mozambique,Paradip,Capesize,39.21,USD,MT,3151.259611812949,418.92,74098.38
2021-03-22,Russia,Paradip,Panamax,47.0,USD,MT,5171.059407421708,674.47,124915.19
2021-03-22,US,Paradip,Supramax,60.46,USD,MT,5114.879530899662,528.46,56713.45
2021-03-23,Indonesia,Paradip,Capesize,43.59,USD,MT,5594.866420317554,534.49,133910.34
2021-03-23,Indonesia,Paradip,Capesize,41.79,USD,MT,7748.42077248901,640.73,81713.55
2021-03-23,Indonesia,Paradip,Panamax,51.15,USD,MT,8940.043732174294,609.78,73582.15
2021-03-23,Russia,Paradip,Panamax,52.99,USD,MT,3421.481277130504,510.1,51468.13
2021-03-23,US,Paradip,Capesize,40.15,USD,MT,9091.870050816276,647.24,110688.31
2021-03-24,Australia,Paradip,Panamax,51.28,USD,MT,3439.984432007765,776.61,136127.22
2021-03-24,Indonesia,Paradip,Capesize,41.1,USD,MT,9002.789860607174,763.59,130039.99
2021-03-24,Indonesia,Paradip,Panamax,51.19,USD,MT,9674.827846141829,402.89,81318.15
2021-03-24,US,Paradip,Supramax,56.68,USD,MT,7598.190657969579,707.75,133713.82
2021-03-24,US,Paradip,Supramax,54.82,USD,MT,8572.288556935018,565.19,123242.78
2021-03-25,Australia,Paradip,Capesize,40.57,USD,MT,3692.6877221727686,583.42,142728.78
2021-03-25,Indonesia,Paradip,Capesize,43.43,USD,MT,3586.465995553317,586.61,133805.6
2021-03-25,Russia,Paradip,Supramax,59.14,USD,MT,3349.551816803709,618.52,59976.6
2021-03-25,US,Paradip,Panamax,51.41,USD,MT,8589.21878178477,572.96,88736.02
2021-03-25,US,Paradip,Supramax,65.09,USD,MT,5607.034009117144,628.13,95857.54
2021-03-26,Australia,Paradip,Capesize,34.41,USD,MT,7170.395303211921,788.62,110948.16
2021-03-26,Australia,Paradip,Capesize,41.09,USD,MT,7635.53819222451,494.6,149300.27
2021-03-26,Indonesia,Paradip,Capesize,41.68,USD,MT,7313.607565389722,780.08,56114.23
2021-03-26,Russia,Paradip,Panamax,47.8,USD,MT,8772.25819563683,744.36,63324.27
2021-03-26,US,Paradip,Supramax,62.22,USD,MT,4669.702094136106,432.68,127246.83
2021-03-27,Australia,Paradip,Panamax,50.84,USD,MT,8328.346655289797,569.6,149486.42
2021-03-27,Indonesia,Paradip,Capesize,40.02,USD,MT,9774.033373027856,606.56,112531.41
2021-03-27,Russia,Paradip,Capesize,34.92,USD,MT,3153.34631391081,722.27,98173.56
2021-03-27,Russia,Paradip,Supramax,62.14,USD,MT,4453.400794931001,714.71,136618.78
2021-03-27,US,Paradip,Capesize,41.39,USD,MT,9249.72763090384,514.77,129054.37
2021-03-28,Australia,Paradip,Capesize,42.22,USD,MT,9730.484510350036,778.37,77315.03
2021-03-28,Australia,Paradip,Capesize,39.62,USD,MT,7697.258959415236,564.26,144009.12
2021-03-28,Australia,Paradip,Capesize,48.13,USD,MT,3065.070415244957,584.84,92027.67
2021-03-28,Russia,Paradip,Capesize,39.88,USD,MT,8514.439423332737,773.58,131671.93
2021-03-28,Russia,Paradip,Capesize,40.32,USD,MT,4056.860797009852,537.26,81274.02
2021-03-29,Indonesia,Paradip,Supramax,60.48,USD,MT,7145.247639951679,786.14,62098.81
2021-03-29,Mozambique,Paradip,Capesize,36.82,USD,MT,7541.803236063426,677.54,64812.72
2021-03-29,Mozambique,Paradip,Supramax,57.13,USD,MT,4213.041689800949,796.52,132846.67
2021-03-29,Russia,Paradip,Capesize,44.28,USD,MT,9098.125189065104,474.94,112033.36
2021-03-29,Russia,Paradip,Supramax,62.21,USD,MT,7853.493856810692,617.83,60448.78
2021-03-30,Australia,Paradip,Panamax,53.95,USD,MT,5209.64302595996,525.08,62294.34
2021-03-30,Australia,Paradip,Panamax,52.33,USD,MT,5376.944897393669,574.3,112517.58
2021-03-30,Mozambique,Paradip,Capesize,37.91,USD,MT,9072.827467580895,691.25,82751.55
2021-03-30,Russia,Paradip,Supramax,61.32,USD,MT,7360.678295929973,589.75,130409.19
2021-03-30,US,Paradip,Panamax,47.6,USD,MT,8683.506087472007,596.29,57877.72
2021-03-31,Australia,Paradip,Capesize,39.08,USD,MT,3107.6233448338894,734.02,92112.82
2021-03-31,Indonesia,Paradip,Supramax,62.22,USD,MT,4000.47781799475,430.62,54166.96
2021-03-31,Indonesia,Paradip,Supramax,56.53,USD,MT,3032.424213020877,633.67,124216.61
2021-03-31,Russia,Paradip,Panamax,47.37,USD,MT,9557.754406436963,552.27,59710.59
2021-03-31,US,Paradip,Panamax,48.4,USD,MT,7960.204421407614,572.33,137058.54
2021-04-01,Australia,Paradip,Capesize,44.34,USD,MT,8549.908815359628,571.79,128768.93
2021-04-01,Australia,Paradip,Panamax,49.48,USD,MT,7501.478859620806,716.72,138802.7
2021-04-01,Indonesia,Paradip,Supramax,60.33,USD,MT,8379.821626166171,683.44,147194.63
2021-04-01,Russia,Paradip,Panamax,49.68,USD,MT,4051.425256920857,734.12,60130.3
2021-04-01,US,Paradip,Supramax,57.09,USD,MT,5827.840215767403,482.32,82645.98
2021-04-02,Australia,Paradip,Supramax,61.92,USD,MT,5668.993213591404,452.27,111226.65
2021-04-02,Australia,Paradip,Supramax,60.88,USD,MT,5699.189811977379,449.72,99650.75
2021-04-02,Australia,Paradip,Supramax,60.18,USD,MT,4390.227147230859,788.98,104272.81
2021-04-02,Mozambique,Paradip,Panamax,47.15,USD,MT,7910.522073552231,425.82,91830.67
2021-04-02,US,Paradip,Panamax,49.31,USD,MT,8609.915057023794,479.53,91956.28
2021-04-03,Australia,Paradip,Panamax,52.03,USD,MT,6322.252375418457,554.63,134564.65
2021-04-03,Mozambique,Paradip,Capesize,37.65,USD,MT,3171.628968009288,652.76,72384.63
2021-04-03,Mozambique,Paradip,Panamax,55.2,USD,MT,3659.1123673637967,549.54,132450.96
2021-04-03,Russia,Paradip,Panamax,53.58,USD,MT,9750.483093997977,582.33,143565.15
2021-04-03,Russia,Paradip,Supramax,58.1,USD,MT,3696.526022370344,596.12,92642.26
2021-04-04,Australia,Paradip,Panamax,47.8,USD,MT,7282.925196018969,578.5,123359.26
2021-04-04,Australia,Paradip,Supramax,59.18,USD,MT,4770.175851160322,674.15,79243.22
2021-04-04,Mozambique,Paradip,Supramax,57.58,USD,MT,5979.199181480462,718.28,75034.09
2021-04-04,US,Paradip,Panamax,43.43,USD,MT,6412.751632991465,505.49,72595.38
2021-04-04,US,Paradip,Supramax,62.53,USD,MT,8658.21107214748,456.12,148563.75
2021-04-05,Australia,Paradip,Capesize,38.68,USD,MT,8572.77398280451,437.46,65919.93
2021-04-05,Australia,Paradip,Supramax,62.36,USD,MT,8371.112729925137,609.76,148644.76
2021-04-05,Indonesia,Paradip,Capesize,40.82,USD,MT,3896.1069836758616,549.72,80148.11
2021-04-05,Indonesia,Paradip,Supramax,56.84,USD,MT,6662.519189896773,445.49,139592.67
2021-04-05,Mozambique,Paradip,Capesize,42.34,USD,MT,4977.762059832321,401.49,123873.68
2021-04-06,Indonesia,Paradip,Supramax,60.5,USD,MT,4930.308667638619,738.11,141578.07
2021-04-06,Indonesia,Paradip,Supramax,59.79,USD,MT,9750.601946895153,751.49,125772.87
2021-04-06,Mozambique,Paradip,Capesize,37.8,USD,MT,6954.185524558126,588.74,129720.29
2021-04-06,Russia,Paradip,Panamax,48.59,USD,MT,4438.359329874799,795.39,130773.82
2021-04-06,US,Paradip,Panamax,44.39,USD,MT,4080.225414628754,532.91,85209.02
2021-04-07,Australia,Paradip,Capesize,43.0,USD,MT,6582.969233475241,497.5,75555.01
2021-04-07,Indonesia,Paradip,Capesize,35.48,USD,MT,9711.636856614652,598.5,91673.65
2021-04-07,Mozambique,Paradip,Capesize,40.65,USD,MT,7684.528784229174,525.85,91805.66
2021-04-07,Russia,Paradip,Supramax,57.26,USD,MT,7576.954053829288,528.91,135593.46
2021-04-07,US,Paradip,Capesize,40.57,USD,MT,5204.871870379688,655.07,132133.37
2021-04-08,Australia,Paradip,Capesize,37.15,USD,MT,3450.149515243924,723.08,71168.4
2021-04-08,Australia,Paradip,Supramax,61.02,USD,MT,3402.0293833264136,782.59,136311.98
2021-04-08,Indonesia,Paradip,Panamax,47.77,USD,MT,3917.042166403349,560.62,125967.26
2021-04-08,Mozambique,Paradip,Capesize,38.29,USD,MT,3486.1052834697084,770.93,130835.29
2021-04-08,Mozambique,Paradip,Supramax,65.55,USD,MT,8618.97251307104,418.39,140250.35
2021-04-09,Australia,Paradip,Panamax,50.14,USD,MT,8265.165572536665,470.81,51541.13
2021-04-09,Mozambique,Paradip,Capesize,42.22,USD,MT,5800.478764379572,486.67,70289.74
2021-04-09,Mozambique,Paradip,Panamax,51.92,USD,MT,9116.205935966347,511.95,96306.84
2021-04-09,Russia,Paradip,Capesize,40.28,USD,MT,8117.033346034191,443.45,133589.55
2021-04-09,US,Paradip,Supramax,62.87,USD,MT,6430.526729264091,784.04,138599.77
2021-04-10,Australia,Paradip,Capesize,44.45,USD,MT,4029.470004176205,763.78,120910.72
2021-04-10,Australia,Paradip,Capesize,37.8,USD,MT,5626.752097134387,553.75,101388.58
2021-04-10,Australia,Paradip,Panamax,47.83,USD,MT,4254.694684375193,638.73,63765.93
2021-04-10,Indonesia,Paradip,Supramax,61.22,USD,MT,5768.301508733824,545.78,73887.81
2021-04-10,US,Paradip,Capesize,38.72,USD,MT,3552.7429025210517,743.13,108135.85
2021-04-11,Australia,Paradip,Capesize,39.07,USD,MT,3174.8032492961797,420.66,87666.23
2021-04-11,Indonesia,Paradip,Supramax,57.06,USD,MT,6180.68523260945,759.97,70123.31
2021-04-11,Mozambique,Paradip,Capesize,42.53,USD,MT,4927.588573314408,602.92,119150.18
2021-04-11,Mozambique,Paradip,Supramax,61.44,USD,MT,6595.1386441007935,796.86,133844.79
2021-04-11,Mozambique,Paradip,Supramax,57.5,USD,MT,5060.953909863354,593.9,108827.2
2021-04-12,Australia,Paradip,Capesize,42.7,USD,MT,8351.73242072128,761.59,95289.69
2021-04-12,Australia,Paradip,Capesize,38.21,USD,MT,7498.195039510676,739.69,96298.32
2021-04-12,Indonesia,Paradip,Panamax,51.19,USD,MT,8435.213803310977,750.68,101247.78
2021-04-12,Mozambique,Paradip,Capesize,42.12,USD,MT,5694.701716152387,492.44,92772.01
2021-04-12,Mozambique,Paradip,Supramax,63.12,USD,MT,4640.875251856958,680.9,134451.15
2021-04-13,Australia,Paradip,Supramax,68.62,USD,MT,8962.669976122803,649.5,132581.4
2021-04-13,Indonesia,Paradip,Panamax,49.11,USD,MT,3586.4560837687745,420.43,107942.66
2021-04-13,Russia,Paradip,Panamax,51.15,USD,MT,9399.477097772196,494.18,69952.3
2021-04-13,Russia,Paradip,Supramax,54.46,USD,MT,3689.438434103056,718.17,134065.92
2021-04-13,Russia,Paradip,Supramax,53.89,USD,MT,7135.039734469584,763.37,78964.68
2021-04-14,Indonesia,Paradip,Capesize,38.3,USD,MT,8667.983257476058,724.04,54574.68
2021-04-14,Indonesia,Paradip,Capesize,39.7,USD,MT,9970.593346022872,750.66,56864.22
2021-04-14,Indonesia,Paradip,Panamax,50.01,USD,MT,3370.52316975353,499.01,101486.76
2021-04-14,Mozambique,Paradip,Capesize,41.1,USD,MT,3615.2403965290537,610.61,137172.86
2021-04-14,US,Paradip,Panamax,50.22,USD,MT,8934.214780247523,538.92,52438.46
2021-04-15,Australia,Paradip,Capesize,40.63,USD,MT,5240.0314403575385,426.38,132607.67
2021-04-15,Australia,Paradip,Panamax,48.72,USD,MT,7127.724029600373,556.78,69173.84
2021-04-15,Australia,Paradip,Supramax,61.04,USD,MT,6206.875562398144,638.32,123611.03
2021-04-15,Indonesia,Paradip,Capesize,37.43,USD,MT,3731.2552727954458,749.27,64949.71
2021-04-15,Russia,Paradip,Capesize,39.72,USD,MT,3030.856692965322,742.8,104366.08
2021-04-16,Australia,Paradip,Panamax,54.6,USD,MT,5748.041318033878,428.78,101711.59
2021-04-16,Indonesia,Paradip,Capesize,45.45,USD,MT,5414.18517095166,611.21,112739.81
2021-04-16,Mozambique,Paradip,Supramax,60.14,USD,MT,7434.766080042354,428.23,50706.95
2021-04-16,Russia,Paradip,Supramax,57.81,USD,MT,6197.855204736998,430.22,91489.96
2021-04-16,US,Paradip,Supramax,58.13,USD,MT,8705.173796804715,449.02,142106.27
2021-04-17,Indonesia,Paradip,Panamax,46.41,USD,MT,3463.806024532088,516.77,77422.99
2021-04-17,Indonesia,Paradip,Supramax,60.67,USD,MT,4332.365568984647,721.8,101332.33
2021-04-17,Mozambique,Paradip,Capesize,34.57,USD,MT,5794.893906061089,737.92,144896.59
2021-04-17,Mozambique,Paradip,Panamax,50.6,USD,MT,7567.168020191248,771.79,104850.35
2021-04-17,Russia,Paradip,Panamax,53.4,USD,MT,8149.2309028293375,457.48,94419.17
2021-04-18,Australia,Paradip,Supramax,57.11,USD,MT,9351.516071910091,420.93,122863.6
2021-04-18,Australia,Paradip,Supramax,54.76,USD,MT,3219.7422442528414,714.91,114475.09
2021-04-18,Indonesia,Paradip,Capesize,34.92,USD,MT,5249.912082914572,776.44,100554.12
2021-04-18,Indonesia,Paradip,Capesize,39.37,USD,MT,8214.164677133476,663.06,142291.23
2021-04-18,Russia,Paradip,Supramax,54.16,USD,MT,3527.8576592647096,497.46,106652.18
